DATE,Demand (MW),Season,TMP,DEW,HUMIDITY,Hour Number,Weekday,Month,Public Holiday,Wind Speed,Rainfall/Snowfall,Demand_lag24,Demand_roll24,Predicted Demand
2024-09-06 12:00:00,1343.6555468670783,3,22,14.41,63,12,5,9,0,6.2,0.0,1341.4087282971504,1176.4577588250054,1343.6555468670783
2024-09-06 13:00:00,1357.60748180571,3,22,11.75,51,13,5,9,0,5.7,0.0,1434.1787286674607,1172.5219683119453,1357.60748180571
2024-09-06 14:00:00,1466.2714503683578,3,24,11.75,46,14,5,9,0,5.7,0.0,1515.6774931979892,1165.6493591209764,1466.2714503683578
2024-09-06 15:00:00,1521.5617823800037,3,24,11.71,46,15,5,9,0,5.7,0.0,1519.7372678892502,1163.3247583591985,1521.5617823800037
2024-09-06 16:00:00,1463.9112204742103,3,27,12.25,41,16,5,9,0,5.1,0.0,1515.6820032331707,1163.5804009308,1463.9112204742103
2024-09-06 17:00:00,1437.958014010967,3,28,11.75,36,17,5,9,0,4.6,0.0,1549.650564252294,1159.8526033752312,1437.958014010967
2024-09-06 18:00:00,1384.3911354887023,3,28,11.71,36,18,5,9,0,4.6,0.0,1480.3610153050113,1158.0089946233163,1384.3911354887023
2024-09-06 19:00:00,1284.2068827418918,3,29,11.75,34,19,5,9,0,3.1,0.0,1441.1843420648852,1155.5397247721778,1284.2068827418918
2024-09-06 20:00:00,1198.3907822052427,3,29,11.75,34,20,5,9,0,5.1,0.0,1341.8883433962128,1153.0318351785115,1198.3907822052427
2024-09-06 21:00:00,1136.5822031661207,3,29,11.71,34,21,5,9,0,5.1,0.0,1266.0981502224736,1150.0880365690668,1136.5822031661207
2024-09-06 22:00:00,1101.013817296614,3,31,10.65,29,22,5,9,0,5.1,0.0,1163.586174275681,1148.9139508686512,1101.013817296614
2024-09-06 23:00:00,982.0129643250009,3,30,10.65,30,23,5,9,0,5.1,0.0,1035.6482270161675,1151.7559330547574,982.0129643250009
2024-09-07 00:00:00,910.8475538490143,3,30,10.61,30,0,6,9,0,5.1,0.0,957.1173307656458,1152.8383519051642,910.8475538490143
2024-09-07 01:00:00,861.8373883599731,3,28,10.65,33,1,6,9,0,4.1,0.0,905.8932422875365,1153.0537567556632,861.8373883599731
2024-09-07 02:00:00,834.7064836002165,3,27,11.15,37,2,6,9,0,6.7,0.0,871.1039552928785,1152.6508625411893,834.7064836002165
2024-09-07 03:00:00,811.6027348250132,3,27,11.11,37,3,6,9,0,6.7,0.0,851.0230557552111,1151.9414463605372,811.6027348250132
2024-09-07 04:00:00,811.2833225539382,3,26,10.65,39,4,6,9,0,3.6,0.0,828.5729982364737,1151.2036088209086,811.2833225539382
2024-09-07 05:00:00,823.6513285932027,3,25,10.65,40,5,6,9,0,2.6,0.0,877.7303142704433,1148.3146091810604,823.6513285932027
2024-09-07 06:00:00,841.9654490878218,3,25,10.61,40,6,6,9,0,2.6,0.0,921.144945716565,1144.0757562626534,841.9654490878218
2024-09-07 07:00:00,820.3114464284488,3,23,11.15,46,7,6,9,0,2.6,0.0,966.5466253501489,1138.6591833816826,820.3114464284488
2024-09-07 08:00:00,906.9834008204783,3,23,11.75,50,8,6,9,0,0.0,0.0,1057.2691602772416,1128.356674083909,906.9834008204783
2024-09-07 09:00:00,960.055490313282,3,23,11.71,50,9,6,9,0,1.5,0.0,1097.1394933235042,1120.0890178881252,960.055490313282
2024-09-07 10:00:00,1042.6622742662003,3,21,11.75,55,10,6,9,0,2.6,0.0,1183.945311500765,1110.3546778364957,1042.6622742662003
2024-09-07 11:00:00,1156.658486281624,3,21,11.75,55,11,6,9,0,2.6,0.0,1277.3497106781106,1100.150876253369,1156.658486281624
2024-09-07 12:00:00,1234.794073611393,3,21,11.71,55,12,6,9,0,2.6,0.0,1343.6555468670783,1092.0205692713928,1234.794073611393
2024-09-07 13:00:00,1289.5378103926864,3,22,12.85,57,13,6,9,0,3.1,0.0,1357.60748180571,1086.68085587164,1289.5378103926864
2024-09-07 14:00:00,1306.7189960099172,3,23,13.35,53,14,6,9,0,4.1,0.0,1466.2714503683578,1078.9967845683498,1306.7189960099172
2024-09-07 15:00:00,1344.0096969026686,3,23,13.31,53,15,6,9,0,5.7,0.0,1521.5617823800037,1069.655793856607,1344.0096969026686
2024-09-07 16:00:00,1370.4031281916739,3,27,12.25,41,16,6,9,0,4.1,0.0,1463.9112204742103,1064.4426841361053,1370.4031281916739
2024-09-07 17:00:00,1312.345232848489,3,27,11.75,39,17,6,9,0,2.6,0.0,1437.958014010967,1061.50551518744,1312.345232848489
2024-09-07 18:00:00,1242.0043150598374,3,27,11.71,39,18,6,9,0,5.7,0.0,1384.3911354887023,1058.3730846378658,1242.0043150598374
2024-09-07 19:00:00,1206.1236161429854,3,29,10.65,31,19,6,9,0,4.6,0.0,1284.2068827418918,1056.5381903908199,1206.1236161429854
2024-09-07 20:00:00,1183.0367223131711,3,30,8.95,27,20,6,9,0,2.1,0.0,1198.3907822052427,1056.874400562026,1183.0367223131711
2024-09-07 21:00:00,1114.3997040744143,3,30,8.91,27,21,6,9,0,4.6,0.0,1136.5822031661207,1058.8941622640718,1114.3997040744143
2024-09-07 22:00:00,1017.4271571333812,3,30,8.35,26,22,6,9,0,4.1,0.0,1101.013817296614,1059.4761573413673,1017.4271571333812
2024-09-07 23:00:00,910.176182815331,3,29,8.35,27,23,6,9,0,4.1,0.0,982.0129643250009,1061.0159048547753,910.176182815331
2024-09-08 00:00:00,881.4159879248932,3,29,8.309999999999999,27,0,7,9,0,5.7,0.0,910.8475538490143,1060.9867148098326,881.4159879248932
2024-09-08 01:00:00,840.3063128535475,3,28,7.25,27,1,7,9,0,5.1,0.0,861.8373883599731,1061.8379582691769,840.3063128535475
2024-09-08 02:00:00,807.1260324631129,3,27,7.85,30,2,7,9,0,4.1,0.0,834.7064836002165,1062.0814291062782,807.1260324631129
2024-09-08 03:00:00,770.1703608623263,3,27,7.81,30,3,7,9,0,5.7,0.0,811.6027348250132,1061.886789873152,770.1703608623263
2024-09-08 04:00:00,751.0740752468541,3,24,11.75,45,4,7,9,0,6.7,0.0,811.2833225539382,1060.0992697996037,751.0740752468541
2024-09-08 05:00:00,755.4126791619288,3,24,11.15,45,5,7,9,0,5.7,0.0,823.6513285932027,1056.9437370454148,755.4126791619288
2024-09-08 06:00:00,764.8037895761945,3,24,11.11,45,6,7,9,0,5.7,0.0,841.9654490878218,1053.1805731355932,764.8037895761945
2024-09-08 07:00:00,728.9812362145998,3,22,10.05,46,7,7,9,0,3.6,0.0,820.3114464284488,1050.7671967507126,728.9812362145998
2024-09-08 08:00:00,789.5400829142638,3,22,10.05,47,8,7,9,0,1.5,0.0,906.9834008204783,1043.027972202631,789.5400829142638
2024-09-08 09:00:00,837.5252816083992,3,22,10.01,47,9,7,9,0,2.1,0.0,960.055490313282,1035.6142588374562,837.5252816083992
2024-09-08 10:00:00,970.2896084753698,3,21,8.95,47,10,7,9,0,2.1,0.0,1042.6622742662003,1026.6952591566824,970.2896084753698
2024-09-08 11:00:00,1060.216091749213,3,20,8.95,49,11,7,9,0,1.5,0.0,1156.658486281624,1018.5922644694539,1060.216091749213
2024-09-08 12:00:00,1149.6740077912125,3,20,8.91,49,12,7,9,0,1.5,0.0,1234.794073611393,1011.0019174319677,1149.6740077912125
2024-09-08 13:00:00,1223.21721580114,3,21,9.45,49,13,7,9,0,0.0,0.0,1289.5378103926864,1004.9208825362516,1223.21721580114
2024-09-08 14:00:00,1238.5115963702274,3,22,8.95,43,14,7,9,0,2.1,0.0,1306.7189960099172,1001.2903703532612,1238.5115963702274
2024-09-08 15:00:00,1281.1855576520084,3,22,8.91,43,15,7,9,0,2.1,0.0,1344.0096969026686,996.7034964170682,1281.1855576520084
2024-09-08 16:00:00,1302.659487040447,3,26,7.85,32,16,7,9,0,3.1,0.0,1370.4031281916739,992.8244716109957,1302.659487040447
2024-09-08 17:00:00,1264.4913474687537,3,28,7.25,27,17,7,9,0,5.7,0.0,1312.345232848489,992.4033522280373,1264.4913474687537
2024-09-08 18:00:00,1242.5666343448825,3,28,7.209999999999999,27,18,7,9,0,5.7,0.0,1242.0043150598374,993.3810492892947,1242.5666343448825
2024-09-08 19:00:00,1153.4831492733606,3,29,5.65,23,19,7,9,0,6.7,0.0,1206.1236161429854,994.965528341551,1153.4831492733606
2024-09-08 20:00:00,1146.014735889729,3,30,5.65,21,20,7,9,0,5.1,0.0,1183.0367223131711,993.6805903832983,1146.014735889729
2024-09-08 21:00:00,1077.2628378223985,3,30,5.61,21,21,7,9,0,6.2,0.0,1114.3997040744143,995.0551569839643,1077.2628378223985
2024-09-08 22:00:00,1011.1480151110039,3,31,2.85,17,22,7,9,0,4.6,0.0,1017.4271571333812,997.6567083182692,1011.1480151110039
2024-09-08 23:00:00,923.1187020130308,3,31,2.85,17,23,7,9,0,6.7,0.0,910.176182815331,1002.0467879832985,923.1187020130308
2024-09-09 00:00:00,878.9238820888971,3,31,2.81,17,0,1,9,0,6.7,0.0,881.4159879248932,1003.8599494653914,878.9238820888971
2024-09-09 01:00:00,793.540288857423,3,27,5.65,25,1,1,9,0,2.6,0.0,840.3063128535475,1005.5389742147546,793.540288857423
2024-09-09 02:00:00,751.1029108572504,3,25,5.65,29,2,1,9,0,3.6,0.0,807.1260324631129,1004.9482897101593,751.1029108572504
2024-09-09 03:00:00,737.910462165221,3,25,5.61,29,3,1,9,0,5.7,0.0,770.1703608623263,1004.1192701447213,737.910462165221
2024-09-09 04:00:00,756.8295758818488,3,25,5.05,28,4,1,9,0,5.7,0.0,751.0740752468541,1003.546939141172,756.8295758818488
2024-09-09 05:00:00,783.9754708219157,3,24,5.05,29,5,1,9,0,4.6,0.0,755.4126791619288,1003.6085433463859,783.9754708219157
2024-09-09 06:00:00,855.9966953752389,3,24,5.01,29,6,1,9,0,5.1,0.0,764.8037895761945,1004.4420947048955,855.9966953752389
2024-09-09 07:00:00,891.2888795204944,3,22,5.65,34,7,1,9,0,2.1,0.0,728.9812362145998,1009.9645059727493,891.2888795204944
2024-09-09 08:00:00,984.1011688513483,3,22,6.15,36,8,1,9,0,1.5,0.0,789.5400829142638,1014.3883666947594,984.1011688513483
2024-09-09 09:00:00,1026.1368903807524,3,22,6.11,36,9,1,9,0,1.5,0.0,837.5252816083992,1020.7612313574964,1026.1368903807524
2024-09-09 10:00:00,1119.5939002417997,3,21,6.75,39,10,1,9,0,0.0,0.0,970.2896084753698,1023.1893740490348,1119.5939002417997
2024-09-09 11:00:00,1165.3262456251764,3,19,6.75,44,11,1,9,0,2.1,0.0,1060.216091749213,1025.7710178965383,1165.3262456251764
2024-09-09 12:00:00,1241.8045718644748,3,19,6.709999999999999,44,12,1,9,0,2.1,0.0,1149.6740077912125,1026.451549976276,1241.8045718644748
2024-09-09 13:00:00,1342.9667491530413,3,20,6.75,42,13,1,9,0,0.0,0.0,1223.21721580114,1027.2596958920733,1342.9667491530413
2024-09-09 14:00:00,1418.711046916497,3,22,7.85,40,14,1,9,0,1.5,0.0,1238.5115963702274,1031.8012242739348,1418.711046916497
2024-09-09 15:00:00,1468.1846544569792,3,22,7.81,40,15,1,9,0,2.6,0.0,1281.1855576520084,1037.7805933723907,1468.1846544569792
2024-09-09 16:00:00,1476.0179656813798,3,26,8.35,33,16,1,9,0,2.6,0.0,1302.659487040447,1044.977339781805,1476.0179656813798
2024-09-09 17:00:00,1423.5343738689617,3,27,7.25,28,17,1,9,0,2.6,0.0,1264.4913474687537,1054.1741492693106,1423.5343738689617
2024-09-09 18:00:00,1368.7690850151187,3,27,7.209999999999999,28,18,1,9,0,3.6,0.0,1242.5666343448825,1062.042311857314,1368.7690850151187
2024-09-09 19:00:00,1332.0680872308092,3,31,2.85,17,19,1,9,0,5.7,0.0,1153.4831492733606,1071.4025699330427,1332.0680872308092
2024-09-09 20:00:00,1243.5623398952162,3,31,1.75,15,20,1,9,0,4.1,0.0,1146.014735889729,1079.491846078307,1243.5623398952162
2024-09-09 21:00:00,1146.0321956511489,3,31,1.7100000000000002,15,21,1,9,0,5.7,0.0,1077.2628378223985,1086.7222592119076,1146.0321956511489
2024-09-09 22:00:00,1083.592192623874,3,32,1.75,15,22,1,9,0,4.1,0.0,1011.1480151110039,1092.5867888006098,1083.592192623874
2024-09-09 23:00:00,923.1127783986544,3,31,0.05,14,23,1,9,0,3.6,0.0,923.1187020130308,1099.5638970880377,923.1127783986544
2024-09-10 00:00:00,877.1342386439686,3,31,0.01,14,0,2,9,0,3.6,0.0,878.9238820888971,1101.4851534493316,877.1342386439686
2024-09-10 01:00:00,828.0636318947962,3,28,2.25,19,1,2,9,0,2.6,0.0,793.540288857423,1105.1196730052682,828.0636318947962
2024-09-10 02:00:00,786.2675500823095,3,26,2.25,21,2,2,9,0,2.6,0.0,751.1029108572504,1108.4657913112485,786.2675500823095
2024-09-10 03:00:00,774.8351297157519,3,26,2.21,21,3,2,9,0,3.6,0.0,737.910462165221,1110.5682733946,774.8351297157519
2024-09-10 04:00:00,770.6305825635228,3,24,2.25,23,4,2,9,0,3.1,0.0,756.8295758818488,1111.3511235612916,770.6305825635228
2024-09-10 05:00:00,796.2274198930827,3,23,2.85,26,5,2,9,0,1.5,0.0,783.9754708219157,1110.770911028318,796.2274198930827
2024-09-10 06:00:00,874.5543673086765,3,23,2.81,26,6,2,9,0,3.6,0.0,855.9966953752389,1108.1722468769199,874.5543673086765
2024-09-10 07:00:00,893.7605290470865,3,22,3.35,29,7,2,9,0,0.0,0.0,891.2888795204944,1107.4446593894495,893.7605290470865
2024-09-10 08:00:00,968.6340741314435,3,22,3.35,30,8,2,9,0,0.0,0.0,984.1011688513483,1103.5168054849164,968.6340741314435
2024-09-10 09:00:00,1014.7618667554817,3,22,3.31,30,9,2,9,0,0.0,0.0,1026.1368903807524,1101.0166830392943,1014.7618667554817
2024-09-10 10:00:00,1035.9398126889955,3,18,3.95,38,10,2,9,0,0.0,0.0,1119.5939002417997,1096.4587685398892,1035.9398126889955
2024-09-10 11:00:00,1132.0630055528022,3,18,4.45,41,11,2,9,0,1.5,0.0,1165.3262456251764,1090.8332714557075,1132.0630055528022
2024-09-10 12:00:00,1213.8333554002447,3,18,4.41,41,12,2,9,0,1.5,0.0,1241.8045718644748,1086.0618990073738,1213.8333554002447
2024-09-10 13:00:00,1363.2865660060806,3,20,5.05,37,13,2,9,0,0.0,0.0,1342.9667491530413,1080.4474036268175,1363.2865660060806
2024-09-10 14:00:00,1510.706670882261,3,23,4.45,30,14,2,9,0,0.0,0.0,1418.711046916497,1078.0376435872342,1510.706670882261
2024-09-10 15:00:00,1553.3748395702555,3,23,4.41,30,15,2,9,0,2.1,0.0,1468.1846544569792,1079.8864269100725,1553.3748395702555
2024-09-10 16:00:00,1536.7122059883827,3,27,4.45,23,16,2,9,0,2.1,0.0,1476.0179656813798,1083.2497692530671,1536.7122059883827
2024-09-10 17:00:00,1538.6549797516657,3,29,3.95,20,17,2,9,0,2.1,0.0,1423.5343738689617,1088.1705445626071,1538.6549797516657
2024-09-10 18:00:00,1463.510360402134,3,29,3.91,20,18,2,9,0,2.1,0.0,1368.7690850151187,1095.5568878120223,1463.510360402134
2024-09-10 19:00:00,1382.4676703043096,3,31,2.85,17,19,2,9,0,0.0,0.0,1332.0680872308092,1101.2717692542537,1382.4676703043096
2024-09-10 20:00:00,1312.4217322851457,3,32,2.85,16,20,2,9,0,2.1,0.0,1243.5623398952162,1107.3111314459534,1312.4217322851457
2024-09-10 21:00:00,1215.0121493204094,3,32,2.81,16,21,2,9,0,2.1,0.0,1146.0321956511489,1114.5454591256923,1215.0121493204094
2024-09-10 22:00:00,1110.995795311116,3,33,2.25,14,22,2,9,0,0.0,0.0,1083.592192623874,1120.2593702864112,1110.995795311116
2024-09-10 23:00:00,1014.6135404665376,3,33,2.25,14,23,2,9,0,2.1,0.0,923.1127783986544,1128.4281971086923,1014.6135404665376
2024-09-11 00:00:00,940.8772348899311,3,33,2.21,14,0,3,9,0,2.6,0.0,877.1342386439686,1134.4055580574998,940.8772348899311
2024-09-11 01:00:00,899.0818047328013,3,31,2.85,17,1,3,9,0,3.6,0.0,828.0636318947962,1139.3104973181578,899.0818047328013
2024-09-11 02:00:00,838.5250835094573,3,29,2.85,19,2,3,9,0,2.6,0.0,786.2675500823095,1144.2154649116571,838.5250835094573
2024-09-11 03:00:00,819.7585220302195,3,29,2.81,19,3,3,9,0,2.6,0.0,774.8351297157519,1146.9845933374706,819.7585220302195
2024-09-11 04:00:00,803.9963988562282,3,26,3.95,24,4,3,9,0,1.5,0.0,770.6305825635228,1149.1205907055878,803.9963988562282
2024-09-11 05:00:00,829.2043962194583,3,25,4.45,26,5,3,9,0,1.5,0.0,796.2274198930827,1149.4583723996377,829.2043962194583
2024-09-11 06:00:00,883.8946375425201,3,25,4.41,26,6,3,9,0,2.1,0.0,874.5543673086765,1147.4866345261935,883.8946375425201
2024-09-11 07:00:00,922.9385693951024,3,23,2.85,26,7,3,9,0,3.1,0.0,893.7605290470865,1147.057682721647,922.9385693951024
2024-09-11 08:00:00,998.8512969695771,3,23,1.15,24,8,3,9,0,0.0,0.0,968.6340741314435,1145.070921646154,998.8512969695771
2024-09-11 09:00:00,1049.8809044753575,3,23,1.11,24,9,3,9,0,1.5,0.0,1014.7618667554817,1144.379157742419,1049.8809044753575
2024-09-11 10:00:00,1100.2537599638595,3,20,0.05,26,10,3,9,0,2.1,0.0,1035.9398126889955,1144.985292167913,1100.2537599638595
2024-09-11 11:00:00,1258.8594530386779,3,21,-0.65,24,11,3,9,0,0.0,0.0,1132.0630055528022,1143.6022814901328,1258.8594530386779
2024-09-11 12:00:00,1357.717567604723,3,21,-0.61,24,12,3,9,0,1.5,0.0,1213.8333554002447,1145.559937909195,1357.717567604723
2024-09-11 13:00:00,1447.6644794241106,3,22,2.25,28,13,3,9,0,1.5,0.0,1363.2865660060806,1145.3178075439187,1447.6644794241106
2024-09-11 14:00:00,1561.1618462366266,3,24,0.65,22,14,3,9,0,3.1,0.0,1510.706670882261,1142.5768426979123,1561.1618462366266
2024-09-11 15:00:00,1635.4319870903755,3,24,0.61,22,15,3,9,0,3.1,0.0,1553.3748395702555,1142.9154082051457,1635.4319870903755
2024-09-11 16:00:00,1577.8306242667086,3,28,0.05,16,16,3,9,0,3.6,0.0,1536.7122059883827,1147.2075726008845,1577.8306242667086
2024-09-11 17:00:00,1535.9300246709563,3,30,0.65,15,17,3,9,0,2.6,0.0,1538.6549797516657,1148.9108614928427,1535.9300246709563
2024-09-11 18:00:00,1458.7216899875302,3,30,0.61,15,18,3,9,0,3.6,0.0,1463.510360402134,1152.059542548009,1458.7216899875302
2024-09-11 19:00:00,1543.374402461558,3,35,0.05,11,19,3,9,0,3.1,0.0,1382.4676703043096,1155.374934708149,1543.374402461558
2024-09-11 20:00:00,1466.3056299402426,3,36,0.05,11,20,3,9,0,2.6,0.0,1312.4217322851457,1165.416355150602,1466.3056299402426
2024-09-11 21:00:00,1364.0043783602543,3,36,0.01,11,21,3,9,0,2.6,0.0,1215.0121493204094,1176.342158655812,1364.0043783602543
2024-09-11 22:00:00,1234.1326434175876,3,36,0.05,11,22,3,9,0,4.6,0.0,1110.995795311116,1187.3425318318616,1234.1326434175876
2024-09-11 23:00:00,1063.9706391499262,3,35,0.05,11,23,3,9,0,4.1,0.0,1014.6135404665376,1196.8868406558202,1063.9706391499262
2024-09-12 00:00:00,1000.494794065722,3,35,0.01,11,0,4,9,0,4.1,0.0,940.8772348899311,1202.238727797559,1000.494794065722
2024-09-12 01:00:00,895.2719736953828,3,31,0.05,14,1,4,9,0,3.1,0.0,899.0818047328013,1206.6479882033382,895.2719736953828
2024-09-12 02:00:00,858.3530788042079,3,30,1.15,16,2,4,9,0,3.6,0.0,838.5250835094573,1209.1152442983785,858.3530788042079
2024-09-12 03:00:00,841.7630862929564,3,30,1.11,16,3,4,9,0,3.6,0.0,819.7585220302195,1210.7932685059432,841.7630862929564
2024-09-12 04:00:00,819.674685401044,3,27,1.75,20,4,4,9,0,2.6,0.0,803.9963988562282,1212.4352983944966,819.674685401044
2024-09-12 05:00:00,860.6913391654659,3,27,1.75,20,5,4,9,0,3.6,0.0,829.2043962194583,1212.020963141522,860.6913391654659
2024-09-12 06:00:00,914.8799811446946,3,27,1.7100000000000002,20,6,4,9,0,3.6,0.0,883.8946375425201,1211.0121240816502,914.8799811446946
2024-09-12 07:00:00,917.2604533117161,3,23,1.15,23,7,4,9,0,3.1,0.0,922.9385693951024,1210.6617506794587,917.2604533117161
2024-09-12 08:00:00,1002.4658224195454,3,23,1.15,23,8,4,9,0,0.0,0.0,998.8512969695771,1207.114322694334,1002.4658224195454
2024-09-12 09:00:00,1055.0340664422715,3,23,1.11,23,9,4,9,0,1.5,0.0,1049.8809044753575,1205.0527973875596,1055.0340664422715
2024-09-12 10:00:00,1100.7689769553408,3,21,1.75,28,10,4,9,0,2.1,0.0,1100.2537599638595,1203.0867237561863,1100.7689769553408
2024-09-12 11:00:00,1189.6751918599425,3,21,1.75,28,11,4,9,0,4.6,0.0,1258.8594530386779,1196.2132247960412,1189.6751918599425
2024-09-12 12:00:00,1271.586817589612,3,21,1.7100000000000002,28,12,4,9,0,4.6,0.0,1357.717567604723,1188.907034546268,1271.586817589612
2024-09-12 13:00:00,1454.7357794063087,3,22,2.85,28,13,4,9,0,1.5,0.0,1447.6644794241106,1181.2514840317247,1454.7357794063087
2024-09-12 14:00:00,1520.0785509286702,3,25,1.75,22,14,4,9,0,4.6,0.0,1561.1618462366266,1176.6242637347543,1520.0785509286702
2024-09-12 15:00:00,1594.667356863655,3,25,1.7100000000000002,22,15,4,9,0,4.6,0.0,1635.4319870903755,1171.608896945115,1594.667356863655
2024-09-12 16:00:00,1642.3284027577383,3,31,1.15,15,16,4,9,0,5.1,0.0,1577.8306242667086,1172.340928797156,1642.3284027577383
2024-09-12 17:00:00,1664.5249318130666,3,32,1.75,14,17,4,9,0,3.1,0.0,1535.9300246709563,1176.9669452357118,1664.5249318130666
2024-09-12 18:00:00,1565.703893321317,3,32,1.7100000000000002,14,18,4,9,0,4.6,0.0,1458.7216899875302,1185.9149122716046,1565.703893321317
2024-09-12 19:00:00,1548.8186270512556,3,36,-1.75,9,19,4,9,0,4.6,0.0,1543.374402461558,1186.88575970029,1548.8186270512556
2024-09-12 20:00:00,1431.2460753080138,3,36,-1.75,9,20,4,9,0,6.7,0.0,1466.3056299402426,1190.4732813138123,1431.2460753080138
2024-09-12 21:00:00,1343.0204598504122,3,36,-1.7100000000000002,9,21,4,9,0,6.7,0.0,1364.0043783602543,1193.396833355019,1343.0204598504122
2024-09-12 22:00:00,1197.3919186337923,3,36,-1.75,9,22,4,9,0,5.1,0.0,1234.1326434175876,1198.131086243403,1197.3919186337923
2024-09-12 23:00:00,1108.7533077339515,3,36,-2.25,9,23,4,9,0,4.6,0.0,1063.9706391499262,1203.9320114383536,1108.7533077339515
2024-09-13 00:00:00,1000.6469122356236,3,36,-2.21,9,0,5,9,0,5.1,0.0,1000.494794065722,1208.6389033369724,1000.6469122356236
2024-09-13 01:00:00,918.2815876204573,3,32,-0.65,12,1,5,9,0,2.6,0.0,895.2719736953828,1213.2204224039392,918.2815876204573
2024-09-13 02:00:00,837.222589943651,3,29,0.65,16,2,5,9,0,2.1,0.0,858.3530788042079,1215.826009743776,837.222589943651
2024-09-13 03:00:00,819.1508628925003,3,29,0.61,16,3,5,9,0,3.6,0.0,841.7630862929564,1215.6285968590237,819.1508628925003
2024-09-13 04:00:00,827.7305703050076,3,28,0.05,16,4,5,9,0,2.6,0.0,819.674685401044,1215.6058219673478,827.7305703050076
2024-09-13 05:00:00,839.5845985796998,3,26,0.65,19,5,5,9,0,3.6,0.0,860.6913391654659,1214.1727450603714,839.5845985796998
2024-09-13 06:00:00,874.2806946939876,3,26,0.61,19,6,5,9,0,4.6,0.0,914.8799811446946,1210.8990327749368,874.2806946939876
2024-09-13 07:00:00,962.3691217245108,3,27,-1.15,16,7,5,9,0,4.6,0.0,917.2604533117161,1209.0303476176443,962.3691217245108
2024-09-13 08:00:00,992.5718599309438,3,26,-1.15,17,8,5,9,0,4.1,0.0,1002.4658224195454,1207.2870128048169,992.5718599309438
2024-09-13 09:00:00,1100.1465066986943,3,26,-1.11,17,9,5,9,0,4.6,0.0,1055.0340664422715,1204.5712646956285,1100.1465066986943
2024-09-13 10:00:00,1182.312668265186,3,24,1.75,23,10,5,9,0,4.6,0.0,1100.7689769553408,1204.5442007714266,1182.312668265186
2024-09-13 11:00:00,1356.4794179297887,3,23,1.75,24,11,5,9,0,2.6,0.0,1189.6751918599425,1204.2240910499154,1356.4794179297887
2024-09-13 12:00:00,1469.6260935682217,3,23,1.15,23,12,5,9,0,2.6,0.0,1271.586817589612,1207.9150736734016,1469.6260935682217
2024-09-13 13:00:00,1588.7359398663418,3,25,2.25,23,13,5,9,0,3.1,0.0,1454.7357794063087,1208.5624786369629,1588.7359398663418
2024-09-13 14:00:00,1669.988865121376,3,27,3.95,22,14,5,9,0,3.1,0.0,1520.0785509286702,1211.5475825038181,1669.988865121376
2024-09-13 15:00:00,1946.6439744700026,3,31,5.05,20,15,5,9,0,2.1,0.0,1594.667356863655,1214.8224306889365,1946.6439744700026
2024-09-13 16:00:00,1661.2700852759622,3,31,5.65,20,16,5,9,0,5.1,0.0,1642.3284027577383,1228.0535425025132,1661.2700852759622
2024-09-13 17:00:00,1787.279035287794,3,34,7.85,20,17,5,9,0,2.6,0.0,1664.5249318130666,1227.9120274356826,1787.279035287794
2024-09-13 18:00:00,1707.3392428404607,3,35,7.85,19,18,5,9,0,7.2,0.0,1565.703893321317,1237.5457292603119,1707.3392428404607
2024-09-13 19:00:00,1528.2371107474364,3,35,7.85,19,19,5,9,0,2.6,0.0,1548.8186270512556,1244.437929946799,1528.2371107474364
2024-09-13 20:00:00,1435.7630031703281,3,35,7.25,18,20,5,9,0,4.1,0.0,1431.2460753080138,1248.6549314876436,1435.7630031703281
2024-09-13 21:00:00,1345.6564604744965,3,35,7.209999999999999,18,21,5,9,0,4.1,0.0,1343.0204598504122,1252.6872159798138,1345.6564604744965
2024-09-13 22:00:00,1246.9454404976634,3,36,6.15,16,22,5,9,0,5.1,0.0,1197.3919186337923,1259.1335004076705,1246.9454404976634
2024-09-13 23:00:00,1108.1314002070826,3,35,5.65,16,23,5,9,0,4.1,0.0,1108.7533077339515,1265.141854006093,1108.1314002070826
2024-09-14 00:00:00,1029.3745984369273,3,35,5.61,16,0,6,9,0,4.1,0.0,1000.6469122356236,1269.8150926135474,1029.3745984369273
2024-09-14 01:00:00,956.0116319484739,3,32,7.25,21,1,6,9,0,2.6,0.0,918.2815876204573,1274.6452235186114,956.0116319484739
2024-09-14 02:00:00,937.4394921614913,3,32,6.75,20,2,6,9,0,3.1,0.0,837.222589943651,1279.8099644753427,937.4394921614913
2024-09-14 03:00:00,904.3349937030089,3,32,6.709999999999999,20,3,6,9,0,3.1,0.0,819.1508628925003,1284.9529483566034,904.3349937030089
2024-09-14 04:00:00,883.5913769332199,3,30,9.45,28,4,6,9,0,2.1,0.0,827.7305703050076,1288.2835754608643,883.5913769332199
2024-09-14 05:00:00,873.7866860401957,3,29,10.65,31,5,6,9,0,7.2,0.0,839.5845985796998,1290.196913650148,873.7866860401957
2024-09-14 06:00:00,883.9839395662298,3,29,10.61,31,6,6,9,0,7.2,0.0,874.2806946939876,1290.1754350130263,883.9839395662298
2024-09-14 07:00:00,919.0208098964639,3,28,11.15,34,7,6,9,0,2.1,0.0,962.3691217245108,1286.7673836148401,919.0208098964639
2024-09-14 08:00:00,1008.6854421403957,3,29,9.45,29,8,6,9,0,3.1,0.0,992.5718599309438,1283.5695118742108,1008.6854421403957
